ITERATION,TNE ( Total Network Error ),TNS ( Total Network Success ),MNE ( Mobile Network Error ),MNS ( Mobile Network Success ),Time Elapsed (s)
454,0.137630,0.264317,0.134541,0.250000,0.058399
455,0.137601,0.265934,0.134551,0.250000,0.058510
456,0.137614,0.265351,0.134538,0.250000,0.058621
457,0.137587,0.264770,0.134538,0.250000,0.058731
458,0.137603,0.264192,0.134508,0.250000,0.058841
459,0.137574,0.265795,0.134518,0.250000,0.058949
460,0.137587,0.265217,0.134505,0.250000,0.059058
461,0.137560,0.264642,0.134506,0.250000,0.059166
462,0.137576,0.264069,0.134475,0.250000,0.059278
463,0.137548,0.265659,0.134485,0.250000,0.059387
464,0.137560,0.265086,0.134472,0.250000,0.059526
465,0.137534,0.264516,0.134473,0.250000,0.059636
466,0.137549,0.263948,0.134443,0.250000,0.059744
467,0.137521,0.265525,0.134452,0.250000,0.059854
468,0.137533,0.264957,0.134439,0.250000,0.059964
469,0.137508,0.264392,0.134440,0.250000,0.060072
470,0.137522,0.263830,0.134410,0.250000,0.060181
471,0.137495,0.265393,0.134420,0.250000,0.060293
472,0.137507,0.264831,0.134407,0.250000,0.060403
473,0.137481,0.264271,0.134408,0.250000,0.060515
474,0.137496,0.263713,0.134378,0.250000,0.060720
475,0.137469,0.265263,0.134388,0.250000,0.060830
476,0.137480,0.264706,0.134375,0.250000,0.060948
477,0.137455,0.264151,0.134376,0.250000,0.061063
478,0.137469,0.263598,0.134346,0.250000,0.061177
479,0.137443,0.265136,0.134355,0.250000,0.061288
480,0.137454,0.264583,0.134343,0.250000,0.061402
481,0.137429,0.264033,0.134344,0.250000,0.061859
482,0.137443,0.263485,0.134314,0.250000,0.061991
483,0.137417,0.265010,0.134323,0.250000,0.062116
484,0.137428,0.264463,0.134311,0.250000,0.062244
485,0.137404,0.263918,0.134312,0.250000,0.062361
486,0.137417,0.263374,0.134282,0.250000,0.062477
487,0.137391,0.264887,0.134292,0.250000,0.062592
488,0.137402,0.264344,0.134279,0.250000,0.062707
489,0.137378,0.263804,0.134280,0.250000,0.062825
490,0.137391,0.263265,0.134251,0.250000,0.062948
491,0.137366,0.264766,0.134260,0.250000,0.063076
492,0.137377,0.264228,0.134248,0.250000,0.063199
493,0.137353,0.263692,0.134249,0.250000,0.063324
494,0.137366,0.263158,0.134220,0.250000,0.063454
495,0.137340,0.264646,0.134229,0.250000,0.063585
496,0.137351,0.264113,0.134217,0.250000,0.063744
